user_id,n_relevant,precision@5,recall@5,precision@10,recall@10,precision@20,recall@20
4272,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
2089,1,0.0,0.0,0.0,0.0,0.0,0.0
3901,1,0.0,0.0,0.0,0.0,0.0,0.0
3559,2,0.0,0.0,0.0,0.0,0.0,0.0
4307,3,0.0,0.0,0.0,0.0,0.0,0.0
3105,2,0.0,0.0,0.0,0.0,0.0,0.0
3404,3,0.0,0.0,0.0,0.0,0.0,0.0
4351,4,0.0,0.0,0.0,0.0,0.0,0.0
2667,4,0.0,0.0,0.0,0.0,0.0,0.0
4626,1,0.2,1.0,0.1,1.0,0.05,1.0
337,2,0.0,0.0,0.0,0.0,0.0,0.0
3264,1,0.0,0.0,0.0,0.0,0.0,0.0
56,1,0.0,0.0,0.0,0.0,0.0,0.0
3872,1,0.0,0.0,0.0,0.0,0.05,1.0
2233,1,0.0,0.0,0.0,0.0,0.0,0.0
1038,3,0.0,0.0,0.0,0.0,0.0,0.0
390,1,0.0,0.0,0.0,0.0,0.0,0.0
1972,3,0.0,0.0,0.0,0.0,0.0,0.0
3922,1,0.0,0.0,0.0,0.0,0.0,0.0
3638,2,0.0,0.0,0.0,0.0,0.05,0.5
3006,0,0.0,0.0,0.0,0.0,0.0,0.0
4971,1,0.0,0.0,0.0,0.0,0.05,1.0
2633,1,0.0,0.0,0.0,0.0,0.0,0.0
4943,1,0.0,0.0,0.0,0.0,0.0,0.0
1348,3,0.0,0.0,0.0,0.0,0.0,0.0
1112,1,0.0,0.0,0.0,0.0,0.0,0.0
4303,1,0.0,0.0,0.0,0.0,0.0,0.0
2118,1,0.0,0.0,0.0,0.0,0.0,0.0
3950,3,0.0,0.0,0.1,0.3333333333333333,0.05,0.3333333333333333
2255,0,0.0,0.0,0.0,0.0,0.0,0.0
2650,0,0.0,0.0,0.0,0.0,0.0,0.0
907,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
2956,2,0.0,0.0,0.0,0.0,0.0,0.0
2219,3,0.0,0.0,0.0,0.0,0.0,0.0
1724,0,0.0,0.0,0.0,0.0,0.0,0.0
1177,2,0.0,0.0,0.0,0.0,0.0,0.0
2491,2,0.0,0.0,0.1,0.5,0.05,0.5
2616,2,0.0,0.0,0.0,0.0,0.0,0.0
637,2,0.0,0.0,0.0,0.0,0.0,0.0
1563,3,0.0,0.0,0.0,0.0,0.0,0.0
4075,4,0.0,0.0,0.1,0.25,0.05,0.25
2946,0,0.0,0.0,0.0,0.0,0.0,0.0
1115,2,0.0,0.0,0.0,0.0,0.0,0.0
1705,2,0.0,0.0,0.1,0.5,0.05,0.5
1030,4,0.0,0.0,0.0,0.0,0.0,0.0
1676,1,0.0,0.0,0.0,0.0,0.0,0.0
4517,1,0.0,0.0,0.0,0.0,0.0,0.0
2313,1,0.0,0.0,0.0,0.0,0.0,0.0
1976,2,0.0,0.0,0.1,0.5,0.05,0.5
2913,2,0.0,0.0,0.0,0.0,0.0,0.0
643,2,0.0,0.0,0.0,0.0,0.0,0.0
2464,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
326,1,0.0,0.0,0.0,0.0,0.0,0.0
4565,5,0.2,0.2,0.2,0.4,0.1,0.4
1234,3,0.0,0.0,0.0,0.0,0.0,0.0
3361,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
3131,2,0.0,0.0,0.0,0.0,0.0,0.0
1716,1,0.0,0.0,0.0,0.0,0.0,0.0
2337,2,0.0,0.0,0.0,0.0,0.0,0.0
3712,1,0.0,0.0,0.0,0.0,0.0,0.0
3702,1,0.0,0.0,0.0,0.0,0.0,0.0
1774,1,0.0,0.0,0.0,0.0,0.0,0.0
2331,4,0.0,0.0,0.0,0.0,0.0,0.0
3682,2,0.0,0.0,0.0,0.0,0.0,0.0
2205,4,0.0,0.0,0.0,0.0,0.1,0.5
2234,4,0.0,0.0,0.0,0.0,0.05,0.25
3023,0,0.0,0.0,0.0,0.0,0.0,0.0
2237,1,0.0,0.0,0.0,0.0,0.0,0.0
1004,2,0.0,0.0,0.0,0.0,0.0,0.0
1766,3,0.0,0.0,0.0,0.0,0.0,0.0
1012,2,0.0,0.0,0.0,0.0,0.0,0.0
4026,2,0.2,0.5,0.1,0.5,0.05,0.5
3013,1,0.0,0.0,0.0,0.0,0.0,0.0
411,1,0.0,0.0,0.0,0.0,0.0,0.0
4468,3,0.0,0.0,0.0,0.0,0.0,0.0
2501,7,0.0,0.0,0.0,0.0,0.0,0.0
507,2,0.0,0.0,0.0,0.0,0.0,0.0
3468,4,0.0,0.0,0.0,0.0,0.0,0.0
909,0,0.0,0.0,0.0,0.0,0.0,0.0
346,5,0.0,0.0,0.0,0.0,0.0,0.0
1296,0,0.0,0.0,0.0,0.0,0.0,0.0
3175,1,0.0,0.0,0.0,0.0,0.0,0.0
2691,3,0.0,0.0,0.0,0.0,0.0,0.0
4353,1,0.0,0.0,0.0,0.0,0.0,0.0
3255,2,0.0,0.0,0.0,0.0,0.0,0.0
342,4,0.2,0.25,0.1,0.25,0.05,0.25
4936,0,0.0,0.0,0.0,0.0,0.0,0.0
3868,4,0.0,0.0,0.0,0.0,0.0,0.0
3697,2,0.0,0.0,0.0,0.0,0.0,0.0
3662,3,0.0,0.0,0.0,0.0,0.0,0.0
2105,4,0.0,0.0,0.2,0.5,0.15,0.75
1246,1,0.0,0.0,0.0,0.0,0.0,0.0
1568,4,0.2,0.25,0.1,0.25,0.05,0.25
4009,1,0.0,0.0,0.0,0.0,0.0,0.0
4903,1,0.0,0.0,0.0,0.0,0.0,0.0
4400,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
968,0,0.0,0.0,0.0,0.0,0.0,0.0
4843,2,0.0,0.0,0.0,0.0,0.0,0.0
4507,2,0.0,0.0,0.0,0.0,0.0,0.0
4474,3,0.0,0.0,0.0,0.0,0.0,0.0
110,2,0.0,0.0,0.0,0.0,0.0,0.0
1894,4,0.0,0.0,0.0,0.0,0.05,0.25
847,1,0.0,0.0,0.0,0.0,0.0,0.0
631,6,0.0,0.0,0.0,0.0,0.0,0.0
4293,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
2395,2,0.0,0.0,0.0,0.0,0.0,0.0
3395,1,0.0,0.0,0.0,0.0,0.0,0.0
1528,6,0.0,0.0,0.0,0.0,0.0,0.0
1336,4,0.2,0.25,0.1,0.25,0.05,0.25
2207,3,0.0,0.0,0.1,0.3333333333333333,0.1,0.6666666666666666
4115,2,0.0,0.0,0.0,0.0,0.05,0.5
4431,2,0.0,0.0,0.0,0.0,0.0,0.0
2455,0,0.0,0.0,0.0,0.0,0.0,0.0
1960,2,0.0,0.0,0.0,0.0,0.05,0.5
1769,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
765,2,0.0,0.0,0.0,0.0,0.0,0.0
51,3,0.0,0.0,0.0,0.0,0.0,0.0
522,0,0.0,0.0,0.0,0.0,0.0,0.0
3490,1,0.0,0.0,0.0,0.0,0.0,0.0
511,7,0.0,0.0,0.0,0.0,0.0,0.0
4458,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
178,1,0.0,0.0,0.0,0.0,0.0,0.0
537,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
1153,2,0.0,0.0,0.0,0.0,0.0,0.0
851,1,0.0,0.0,0.0,0.0,0.0,0.0
1836,2,0.2,0.5,0.1,0.5,0.05,0.5
1089,0,0.0,0.0,0.0,0.0,0.0,0.0
4988,2,0.0,0.0,0.0,0.0,0.0,0.0
131,0,0.0,0.0,0.0,0.0,0.0,0.0
2991,1,0.0,0.0,0.0,0.0,0.0,0.0
4483,0,0.0,0.0,0.0,0.0,0.0,0.0
3079,1,0.0,0.0,0.0,0.0,0.0,0.0
2167,1,0.0,0.0,0.0,0.0,0.0,0.0
4188,1,0.0,0.0,0.0,0.0,0.0,0.0
1505,3,0.0,0.0,0.0,0.0,0.0,0.0
2005,1,0.0,0.0,0.0,0.0,0.0,0.0
4638,1,0.0,0.0,0.0,0.0,0.0,0.0
4664,1,0.0,0.0,0.0,0.0,0.0,0.0
4692,3,0.0,0.0,0.0,0.0,0.0,0.0
2760,2,0.0,0.0,0.0,0.0,0.05,0.5
4322,2,0.0,0.0,0.0,0.0,0.1,1.0
1844,0,0.0,0.0,0.0,0.0,0.0,0.0
4562,6,0.0,0.0,0.0,0.0,0.0,0.0
4452,2,0.0,0.0,0.0,0.0,0.0,0.0
4372,1,0.0,0.0,0.0,0.0,0.0,0.0
2003,3,0.0,0.0,0.0,0.0,0.0,0.0
1953,6,0.0,0.0,0.1,0.16666666666666666,0.05,0.16666666666666666
2679,0,0.0,0.0,0.0,0.0,0.0,0.0
2515,1,0.0,0.0,0.0,0.0,0.0,0.0
3624,1,0.0,0.0,0.0,0.0,0.0,0.0
1823,4,0.0,0.0,0.0,0.0,0.0,0.0
720,2,0.0,0.0,0.0,0.0,0.0,0.0
1227,1,0.0,0.0,0.0,0.0,0.0,0.0
277,1,0.0,0.0,0.0,0.0,0.0,0.0
1643,1,0.0,0.0,0.1,1.0,0.05,1.0
2836,4,0.0,0.0,0.0,0.0,0.0,0.0
1729,0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1,0.0,0.0,0.0,0.0,0.0,0.0
1929,3,0.0,0.0,0.0,0.0,0.0,0.0
1681,1,0.0,0.0,0.0,0.0,0.0,0.0
4228,1,0.0,0.0,0.0,0.0,0.0,0.0
1968,4,0.0,0.0,0.1,0.25,0.1,0.5
2312,1,0.2,1.0,0.1,1.0,0.05,1.0
698,1,0.2,1.0,0.1,1.0,0.05,1.0
3239,1,0.0,0.0,0.0,0.0,0.0,0.0
897,3,0.0,0.0,0.0,0.0,0.0,0.0
3219,0,0.0,0.0,0.0,0.0,0.0,0.0
3995,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
1783,1,0.0,0.0,0.0,0.0,0.05,1.0
3015,2,0.0,0.0,0.0,0.0,0.0,0.0
3176,4,0.0,0.0,0.0,0.0,0.05,0.25
2247,1,0.0,0.0,0.0,0.0,0.0,0.0
124,1,0.0,0.0,0.0,0.0,0.0,0.0
1388,1,0.0,0.0,0.0,0.0,0.0,0.0
1255,2,0.0,0.0,0.0,0.0,0.0,0.0
895,4,0.0,0.0,0.0,0.0,0.05,0.25
3832,1,0.0,0.0,0.0,0.0,0.0,0.0
2348,2,0.0,0.0,0.1,0.5,0.05,0.5
1795,3,0.0,0.0,0.0,0.0,0.0,0.0
349,1,0.0,0.0,0.0,0.0,0.0,0.0
1341,3,0.0,0.0,0.0,0.0,0.0,0.0
1832,5,0.2,0.2,0.1,0.2,0.05,0.2
3036,2,0.0,0.0,0.0,0.0,0.0,0.0
2776,1,0.0,0.0,0.0,0.0,0.0,0.0
3883,1,0.0,0.0,0.0,0.0,0.0,0.0
976,1,0.0,0.0,0.0,0.0,0.0,0.0
4569,1,0.0,0.0,0.0,0.0,0.0,0.0
2656,0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,0.0,0.0,0.0,0.0,0.0,0.0
4114,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
450,1,0.0,0.0,0.0,0.0,0.0,0.0
1955,5,0.0,0.0,0.0,0.0,0.0,0.0
2391,1,0.0,0.0,0.0,0.0,0.0,0.0
1017,1,0.0,0.0,0.0,0.0,0.0,0.0
170,3,0.0,0.0,0.1,0.3333333333333333,0.05,0.3333333333333333
2639,1,0.0,0.0,0.0,0.0,0.0,0.0
2078,1,0.0,0.0,0.1,1.0,0.05,1.0
1239,2,0.0,0.0,0.0,0.0,0.0,0.0
3751,4,0.0,0.0,0.0,0.0,0.0,0.0
1271,1,0.0,0.0,0.0,0.0,0.0,0.0
1851,2,0.0,0.0,0.1,0.5,0.05,0.5
983,2,0.0,0.0,0.0,0.0,0.0,0.0
2282,4,0.0,0.0,0.1,0.25,0.05,0.25
4571,1,0.0,0.0,0.1,1.0,0.05,1.0
1821,4,0.0,0.0,0.0,0.0,0.0,0.0
3953,2,0.0,0.0,0.0,0.0,0.0,0.0
3973,1,0.0,0.0,0.0,0.0,0.0,0.0
4365,4,0.0,0.0,0.0,0.0,0.0,0.0
4257,2,0.0,0.0,0.0,0.0,0.0,0.0
1005,2,0.0,0.0,0.0,0.0,0.0,0.0
4875,4,0.0,0.0,0.0,0.0,0.05,0.25
270,2,0.0,0.0,0.0,0.0,0.0,0.0
3420,2,0.0,0.0,0.0,0.0,0.0,0.0
1982,2,0.0,0.0,0.0,0.0,0.0,0.0
2765,0,0.0,0.0,0.0,0.0,0.0,0.0
664,4,0.0,0.0,0.0,0.0,0.0,0.0
1905,2,0.0,0.0,0.0,0.0,0.05,0.5
2420,0,0.0,0.0,0.0,0.0,0.0,0.0
4199,1,0.0,0.0,0.0,0.0,0.0,0.0
2952,2,0.0,0.0,0.0,0.0,0.0,0.0
2804,5,0.0,0.0,0.0,0.0,0.0,0.0
2749,2,0.0,0.0,0.0,0.0,0.0,0.0
2157,1,0.0,0.0,0.0,0.0,0.0,0.0
3830,0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2,0.0,0.0,0.0,0.0,0.05,0.5
2818,1,0.0,0.0,0.0,0.0,0.0,0.0
4062,2,0.0,0.0,0.0,0.0,0.0,0.0
3205,2,0.0,0.0,0.0,0.0,0.05,0.5
483,2,0.0,0.0,0.0,0.0,0.0,0.0
2242,0,0.0,0.0,0.0,0.0,0.0,0.0
2943,2,0.0,0.0,0.0,0.0,0.0,0.0
848,1,0.0,0.0,0.0,0.0,0.0,0.0
730,1,0.0,0.0,0.1,1.0,0.05,1.0
3789,5,0.2,0.2,0.1,0.2,0.1,0.4
4788,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
1130,2,0.0,0.0,0.0,0.0,0.0,0.0
4058,1,0.0,0.0,0.0,0.0,0.05,1.0
4968,2,0.2,0.5,0.1,0.5,0.05,0.5
2979,2,0.0,0.0,0.0,0.0,0.0,0.0
1423,2,0.0,0.0,0.1,0.5,0.05,0.5
2380,2,0.0,0.0,0.0,0.0,0.0,0.0
2973,1,0.0,0.0,0.1,1.0,0.05,1.0
2600,2,0.0,0.0,0.0,0.0,0.0,0.0
2321,4,0.0,0.0,0.0,0.0,0.0,0.0
3807,1,0.0,0.0,0.0,0.0,0.0,0.0
2805,1,0.0,0.0,0.0,0.0,0.0,0.0
2738,3,0.0,0.0,0.0,0.0,0.0,0.0
1258,0,0.0,0.0,0.0,0.0,0.0,0.0
905,2,0.0,0.0,0.0,0.0,0.0,0.0
3945,3,0.0,0.0,0.0,0.0,0.0,0.0
965,0,0.0,0.0,0.0,0.0,0.0,0.0
4967,3,0.0,0.0,0.0,0.0,0.0,0.0
356,1,0.0,0.0,0.0,0.0,0.0,0.0
541,2,0.0,0.0,0.0,0.0,0.0,0.0
4654,1,0.0,0.0,0.0,0.0,0.0,0.0
4884,0,0.0,0.0,0.0,0.0,0.0,0.0
526,1,0.0,0.0,0.0,0.0,0.0,0.0
3435,1,0.0,0.0,0.0,0.0,0.0,0.0
1204,4,0.0,0.0,0.0,0.0,0.0,0.0
4702,6,0.0,0.0,0.0,0.0,0.0,0.0
4563,1,0.0,0.0,0.0,0.0,0.05,1.0
3260,3,0.0,0.0,0.0,0.0,0.0,0.0
2627,0,0.0,0.0,0.0,0.0,0.0,0.0
1712,0,0.0,0.0,0.0,0.0,0.0,0.0
2941,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
1638,2,0.0,0.0,0.0,0.0,0.0,0.0
384,4,0.0,0.0,0.1,0.25,0.1,0.5
3172,1,0.0,0.0,0.0,0.0,0.0,0.0
1694,2,0.0,0.0,0.0,0.0,0.0,0.0
4878,2,0.0,0.0,0.0,0.0,0.0,0.0
432,2,0.0,0.0,0.0,0.0,0.0,0.0
3080,1,0.0,0.0,0.0,0.0,0.0,0.0
612,4,0.0,0.0,0.0,0.0,0.0,0.0
2817,0,0.0,0.0,0.0,0.0,0.0,0.0
3242,3,0.0,0.0,0.0,0.0,0.0,0.0
1922,1,0.0,0.0,0.0,0.0,0.0,0.0
4942,1,0.0,0.0,0.0,0.0,0.0,0.0
4213,1,0.0,0.0,0.0,0.0,0.0,0.0
1065,2,0.0,0.0,0.0,0.0,0.0,0.0
4650,0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2,0.0,0.0,0.0,0.0,0.0,0.0
2554,2,0.0,0.0,0.0,0.0,0.0,0.0
1910,1,0.0,0.0,0.0,0.0,0.0,0.0
3447,1,0.0,0.0,0.0,0.0,0.0,0.0
4534,1,0.0,0.0,0.0,0.0,0.0,0.0
269,2,0.0,0.0,0.0,0.0,0.0,0.0
2827,1,0.0,0.0,0.0,0.0,0.05,1.0
1398,2,0.0,0.0,0.0,0.0,0.0,0.0
2040,1,0.0,0.0,0.0,0.0,0.0,0.0
433,4,0.0,0.0,0.0,0.0,0.0,0.0
2935,3,0.0,0.0,0.0,0.0,0.0,0.0
1963,3,0.0,0.0,0.0,0.0,0.0,0.0
2474,1,0.0,0.0,0.0,0.0,0.0,0.0
1450,2,0.0,0.0,0.0,0.0,0.1,1.0
1629,1,0.0,0.0,0.0,0.0,0.0,0.0
3253,1,0.0,0.0,0.0,0.0,0.0,0.0
374,0,0.0,0.0,0.0,0.0,0.0,0.0
260,0,0.0,0.0,0.0,0.0,0.0,0.0
1164,1,0.0,0.0,0.0,0.0,0.0,0.0
461,1,0.0,0.0,0.0,0.0,0.0,0.0
3658,4,0.0,0.0,0.0,0.0,0.0,0.0
918,4,0.0,0.0,0.0,0.0,0.0,0.0
3521,1,0.0,0.0,0.0,0.0,0.0,0.0
1230,3,0.0,0.0,0.0,0.0,0.0,0.0
2610,3,0.0,0.0,0.1,0.3333333333333333,0.05,0.3333333333333333
1208,3,0.0,0.0,0.0,0.0,0.0,0.0
3562,2,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0,0.0,0.0,0.0,0.0,0.0
391,3,0.0,0.0,0.0,0.0,0.0,0.0
2364,2,0.0,0.0,0.0,0.0,0.0,0.0
29,4,0.0,0.0,0.0,0.0,0.05,0.25
1822,1,0.0,0.0,0.0,0.0,0.0,0.0
1917,1,0.0,0.0,0.0,0.0,0.05,1.0
424,3,0.0,0.0,0.0,0.0,0.0,0.0
248,1,0.0,0.0,0.0,0.0,0.0,0.0
2976,2,0.0,0.0,0.0,0.0,0.05,0.5
3358,1,0.0,0.0,0.0,0.0,0.0,0.0
2324,0,0.0,0.0,0.0,0.0,0.0,0.0
4579,1,0.0,0.0,0.0,0.0,0.0,0.0
3523,0,0.0,0.0,0.0,0.0,0.0,0.0
4937,3,0.0,0.0,0.0,0.0,0.0,0.0
4100,1,0.0,0.0,0.0,0.0,0.05,1.0
890,3,0.0,0.0,0.0,0.0,0.0,0.0
3940,3,0.0,0.0,0.0,0.0,0.0,0.0
4782,2,0.0,0.0,0.0,0.0,0.0,0.0
4000,3,0.0,0.0,0.0,0.0,0.0,0.0
4166,0,0.0,0.0,0.0,0.0,0.0,0.0
4982,2,0.0,0.0,0.0,0.0,0.0,0.0
2156,3,0.0,0.0,0.0,0.0,0.0,0.0
3102,1,0.0,0.0,0.0,0.0,0.0,0.0
3042,2,0.0,0.0,0.0,0.0,0.05,0.5
3384,0,0.0,0.0,0.0,0.0,0.0,0.0
4549,1,0.0,0.0,0.0,0.0,0.0,0.0
3578,2,0.0,0.0,0.0,0.0,0.0,0.0
4676,3,0.0,0.0,0.0,0.0,0.0,0.0
2254,2,0.0,0.0,0.0,0.0,0.0,0.0
1564,2,0.0,0.0,0.0,0.0,0.05,0.5
4173,1,0.0,0.0,0.0,0.0,0.0,0.0
833,3,0.0,0.0,0.0,0.0,0.0,0.0
1218,2,0.0,0.0,0.0,0.0,0.0,0.0
187,1,0.0,0.0,0.0,0.0,0.0,0.0
665,4,0.0,0.0,0.0,0.0,0.05,0.25
3903,1,0.0,0.0,0.0,0.0,0.0,0.0
2228,1,0.0,0.0,0.0,0.0,0.0,0.0
1962,5,0.0,0.0,0.0,0.0,0.05,0.2
1883,1,0.0,0.0,0.0,0.0,0.05,1.0
938,0,0.0,0.0,0.0,0.0,0.0,0.0
4665,1,0.0,0.0,0.0,0.0,0.0,0.0
4274,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
681,2,0.0,0.0,0.0,0.0,0.0,0.0
2598,1,0.2,1.0,0.1,1.0,0.05,1.0
1425,1,0.0,0.0,0.0,0.0,0.0,0.0
4195,2,0.0,0.0,0.0,0.0,0.05,0.5
3166,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.1,0.6666666666666666
4493,3,0.0,0.0,0.0,0.0,0.0,0.0
1805,1,0.0,0.0,0.0,0.0,0.0,0.0
863,2,0.0,0.0,0.1,0.5,0.05,0.5
313,1,0.0,0.0,0.0,0.0,0.05,1.0
2336,4,0.0,0.0,0.1,0.25,0.1,0.5
2892,4,0.0,0.0,0.0,0.0,0.0,0.0
237,0,0.0,0.0,0.0,0.0,0.0,0.0
4315,2,0.0,0.0,0.0,0.0,0.1,1.0
1103,4,0.4,0.5,0.2,0.5,0.1,0.5
4251,2,0.0,0.0,0.0,0.0,0.0,0.0
1666,1,0.0,0.0,0.0,0.0,0.0,0.0
4508,1,0.0,0.0,0.1,1.0,0.05,1.0
893,3,0.0,0.0,0.0,0.0,0.0,0.0
2788,1,0.0,0.0,0.0,0.0,0.0,0.0
2129,4,0.0,0.0,0.0,0.0,0.05,0.25
2630,1,0.0,0.0,0.0,0.0,0.05,1.0
4589,2,0.2,0.5,0.1,0.5,0.05,0.5
3186,0,0.0,0.0,0.0,0.0,0.0,0.0
2147,1,0.0,0.0,0.0,0.0,0.0,0.0
4077,2,0.0,0.0,0.0,0.0,0.0,0.0
680,1,0.0,0.0,0.0,0.0,0.0,0.0
3609,0,0.0,0.0,0.0,0.0,0.0,0.0
4363,1,0.0,0.0,0.0,0.0,0.0,0.0
203,1,0.0,0.0,0.0,0.0,0.05,1.0
1787,2,0.0,0.0,0.0,0.0,0.05,0.5
1750,4,0.0,0.0,0.0,0.0,0.05,0.25
2681,2,0.0,0.0,0.1,0.5,0.05,0.5
1488,3,0.0,0.0,0.0,0.0,0.0,0.0
255,5,0.0,0.0,0.1,0.2,0.05,0.2
1519,2,0.0,0.0,0.1,0.5,0.05,0.5
3467,3,0.0,0.0,0.0,0.0,0.0,0.0
4522,3,0.0,0.0,0.0,0.0,0.0,0.0
2043,1,0.0,0.0,0.0,0.0,0.0,0.0
2325,1,0.0,0.0,0.0,0.0,0.0,0.0
21,1,0.0,0.0,0.0,0.0,0.0,0.0
3965,0,0.0,0.0,0.0,0.0,0.0,0.0
2269,3,0.0,0.0,0.1,0.3333333333333333,0.05,0.3333333333333333
1939,2,0.0,0.0,0.0,0.0,0.0,0.0
3980,2,0.0,0.0,0.0,0.0,0.0,0.0
4329,2,0.0,0.0,0.0,0.0,0.0,0.0
3707,2,0.0,0.0,0.0,0.0,0.0,0.0
4822,4,0.0,0.0,0.0,0.0,0.05,0.25
4851,2,0.0,0.0,0.0,0.0,0.0,0.0
1305,2,0.0,0.0,0.0,0.0,0.0,0.0
2311,0,0.0,0.0,0.0,0.0,0.0,0.0
1274,1,0.2,1.0,0.1,1.0,0.05,1.0
397,3,0.0,0.0,0.0,0.0,0.0,0.0
3277,1,0.0,0.0,0.0,0.0,0.0,0.0
1322,4,0.0,0.0,0.0,0.0,0.05,0.25
4955,2,0.0,0.0,0.1,0.5,0.05,0.5
4107,0,0.0,0.0,0.0,0.0,0.0,0.0
3881,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
1842,2,0.0,0.0,0.0,0.0,0.0,0.0
3606,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.1,0.6666666666666666
1690,0,0.0,0.0,0.0,0.0,0.0,0.0
1180,3,0.0,0.0,0.0,0.0,0.0,0.0
813,4,0.0,0.0,0.0,0.0,0.0,0.0
4606,2,0.0,0.0,0.0,0.0,0.0,0.0
4392,2,0.0,0.0,0.1,0.5,0.05,0.5
238,3,0.0,0.0,0.0,0.0,0.0,0.0
1967,1,0.0,0.0,0.0,0.0,0.0,0.0
2686,1,0.0,0.0,0.0,0.0,0.05,1.0
2191,0,0.0,0.0,0.0,0.0,0.0,0.0
1464,1,0.0,0.0,0.0,0.0,0.0,0.0
4529,2,0.2,0.5,0.1,0.5,0.05,0.5
794,0,0.0,0.0,0.0,0.0,0.0,0.0
2308,0,0.0,0.0,0.0,0.0,0.0,0.0
1441,1,0.0,0.0,0.0,0.0,0.0,0.0
4014,4,0.0,0.0,0.0,0.0,0.0,0.0
2823,0,0.0,0.0,0.0,0.0,0.0,0.0
635,2,0.0,0.0,0.0,0.0,0.0,0.0
1319,4,0.0,0.0,0.0,0.0,0.0,0.0
2675,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
410,2,0.0,0.0,0.0,0.0,0.0,0.0
2210,1,0.0,0.0,0.0,0.0,0.0,0.0
2792,0,0.0,0.0,0.0,0.0,0.0,0.0
593,1,0.0,0.0,0.0,0.0,0.0,0.0
4185,1,0.0,0.0,0.0,0.0,0.0,0.0
4255,1,0.0,0.0,0.0,0.0,0.0,0.0
4796,1,0.0,0.0,0.0,0.0,0.0,0.0
4080,0,0.0,0.0,0.0,0.0,0.0,0.0
1502,1,0.0,0.0,0.0,0.0,0.0,0.0
3886,1,0.0,0.0,0.0,0.0,0.0,0.0
2500,4,0.0,0.0,0.0,0.0,0.0,0.0
1339,1,0.0,0.0,0.0,0.0,0.0,0.0
1216,1,0.0,0.0,0.0,0.0,0.0,0.0
4466,1,0.0,0.0,0.0,0.0,0.0,0.0
4862,1,0.0,0.0,0.0,0.0,0.0,0.0
1063,1,0.0,0.0,0.0,0.0,0.0,0.0
379,2,0.0,0.0,0.1,0.5,0.05,0.5
831,2,0.0,0.0,0.0,0.0,0.0,0.0
925,1,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,0.0,0.0,0.0,0.0,0.0,0.0
4243,4,0.0,0.0,0.0,0.0,0.0,0.0
2522,0,0.0,0.0,0.0,0.0,0.0,0.0
4634,1,0.0,0.0,0.0,0.0,0.05,1.0
2513,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
2677,1,0.0,0.0,0.0,0.0,0.0,0.0
1337,2,0.0,0.0,0.0,0.0,0.1,1.0
4881,4,0.0,0.0,0.0,0.0,0.0,0.0
675,1,0.0,0.0,0.0,0.0,0.0,0.0
2874,4,0.0,0.0,0.0,0.0,0.05,0.25
3613,4,0.0,0.0,0.0,0.0,0.0,0.0
4491,4,0.0,0.0,0.0,0.0,0.0,0.0
3848,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
31,2,0.0,0.0,0.0,0.0,0.0,0.0
2076,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
4960,1,0.0,0.0,0.0,0.0,0.0,0.0
4469,5,0.0,0.0,0.1,0.2,0.05,0.2
1991,3,0.0,0.0,0.0,0.0,0.0,0.0
3332,3,0.0,0.0,0.0,0.0,0.0,0.0
4323,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
1510,2,0.0,0.0,0.0,0.0,0.0,0.0
2351,6,0.0,0.0,0.0,0.0,0.0,0.0
4305,5,0.0,0.0,0.0,0.0,0.0,0.0
275,3,0.0,0.0,0.0,0.0,0.0,0.0
135,1,0.0,0.0,0.0,0.0,0.0,0.0
4061,3,0.0,0.0,0.0,0.0,0.1,0.6666666666666666
434,1,0.0,0.0,0.0,0.0,0.0,0.0
2601,4,0.0,0.0,0.0,0.0,0.05,0.25
