user_id,n_relevant,precision@5,recall@5,precision@10,recall@10,precision@20,recall@20
4710,1,0.0,0.0,0.0,0.0,0.0,0.0
4723,0,0.0,0.0,0.0,0.0,0.0,0.0
4735,0,0.0,0.0,0.0,0.0,0.0,0.0
4760,0,0.0,0.0,0.0,0.0,0.0,0.0
4790,2,0.2,0.5,0.1,0.5,0.05,0.5
4796,1,0.0,0.0,0.0,0.0,0.0,0.0
4803,0,0.0,0.0,0.0,0.0,0.0,0.0
4811,0,0.0,0.0,0.0,0.0,0.0,0.0
4813,1,0.0,0.0,0.0,0.0,0.0,0.0
4844,0,0.0,0.0,0.0,0.0,0.0,0.0
4848,0,0.0,0.0,0.0,0.0,0.0,0.0
4859,5,0.0,0.0,0.1,0.2,0.05,0.2
4861,1,0.0,0.0,0.0,0.0,0.0,0.0
4870,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.05,0.3333333333333333
4871,2,0.0,0.0,0.0,0.0,0.0,0.0
4874,1,0.0,0.0,0.0,0.0,0.0,0.0
4886,2,0.0,0.0,0.0,0.0,0.0,0.0
4893,3,0.0,0.0,0.0,0.0,0.0,0.0
4923,2,0.0,0.0,0.0,0.0,0.0,0.0
4927,3,0.0,0.0,0.0,0.0,0.0,0.0
4941,2,0.0,0.0,0.0,0.0,0.0,0.0
4978,1,0.2,1.0,0.1,1.0,0.05,1.0
4981,3,0.0,0.0,0.0,0.0,0.0,0.0
